date,station,mean
1/2/2021,48324,1013.11
2/2/2021,48324,1012.73
3/2/2021,48324,1012.8
4/2/2021,48324,1013.62
5/2/2021,48324,1012.9
6/2/2021,48324,1011.62
7/2/2021,48324,1010.51
8/2/2021,48324,1010.89
9/2/2021,48324,1011.84
10/2/2021,48324,1012.42
11/2/2021,48324,1012.14
12/2/2021,48324,1011.86
13/2/2021,48324,1011.68
14/2/2021,48324,1011.46
15/2/2021,48324,1009.82
16/2/2021,48324,1009.71
17/2/2021,48324,1011.57
18/2/2021,48324,1014.97
19/2/2021,48324,1016.43
20/2/2021,48324,1014.58
21/2/2021,48324,1012.54
22/2/2021,48324,1010.1
23/2/2021,48324,1009.38
24/2/2021,48324,1007.83
25/2/2021,48324,1006.61
26/2/2021,48324,1005.32
27/2/2021,48324,1006.05
28/2/2021,48324,1007.61
1/3/2021,48324,1010.69
2/3/2021,48324,1010.82
3/3/2021,48324,1009.62
4/3/2021,48324,1011.25
5/3/2021,48324,1010.07
6/3/2021,48324,1010.9
7/3/2021,48324,1010.39
8/3/2021,48324,1011.3
9/3/2021,48324,1011.14
10/3/2021,48324,1011.24
11/3/2021,48324,1011.52
12/3/2021,48324,1011.76
13/3/2021,48324,1011.54
14/3/2021,48324,1009.17
15/3/2021,48324,1007.94
16/3/2021,48324,1007.17
17/3/2021,48324,1007.07
18/3/2021,48324,1006.71
19/3/2021,48324,1006
20/3/2021,48324,1004.57
21/3/2021,48324,1005.24
22/3/2021,48324,1010.43
23/3/2021,48324,1011.41
24/3/2021,48324,1009.55
25/3/2021,48324,1008.28
26/3/2021,48324,1007.56
27/3/2021,48324,1006.61
28/3/2021,48324,1005.61
29/3/2021,48324,1004.49
30/3/2021,48324,1003.59
31/3/2021,48324,1002.56
1/4/2021,48324,1002.67
2/4/2021,48324,1004.42
3/4/2021,48324,1005.16
4/4/2021,48324,1009.6
5/4/2021,48324,1011.12
6/4/2021,48324,1012.3
7/4/2021,48324,1011.32
8/4/2021,48324,1008.76
9/4/2021,48324,1008.91
10/4/2021,48324,1010.46
11/4/2021,48324,1011.39
12/4/2021,48324,1011.57
13/4/2021,48324,1010.27
14/4/2021,48324,1010.18
15/4/2021,48324,1008.57
16/4/2021,48324,1008.37
17/4/2021,48324,1011.06
18/4/2021,48324,1010.4
19/4/2021,48324,1008.39
20/4/2021,48324,1007.52
21/4/2021,48324,1007.66
22/4/2021,48324,1006.79
23/4/2021,48324,1005.22
24/4/2021,48324,1005.12
25/4/2021,48324,1006.22
26/4/2021,48324,1008.15
27/4/2021,48324,1010.33
28/4/2021,48324,1011.85
29/4/2021,48324,1011.56
30/4/2021,48324,1010.78
1/5/2021,48324,1010.42
2/5/2021,48324,1010.27
3/5/2021,48324,1008.19
4/5/2021,48324,1007.33
5/5/2021,48324,1008.28
6/5/2021,48324,1011.32
7/5/2021,48324,1011.5
8/5/2021,48324,1009.45
9/5/2021,48324,1008.94
10/5/2021,48324,1006.84
11/5/2021,48324,1006.03
12/5/2021,48324,1005.26
14/5/2021,48324,1004.85
15/5/2021,48324,1005.6
16/5/2021,48324,1005.61
17/5/2021,48324,1006.06
18/5/2021,48324,1006.39
19/5/2021,48324,1005.32
20/5/2021,48324,1005.24
21/5/2021,48324,1005.05
22/5/2021,48324,1003.68
23/5/2021,48324,1004.31
24/5/2021,48324,1005.19
25/5/2021,48324,1005.75
26/5/2021,48324,1005.18
27/5/2021,48324,1005.65
28/5/2021,48324,1007.46
29/5/2021,48324,1007.4
30/5/2021,48324,1006.14
31/5/2021,48324,1005.39
1/6/2021,48324,1005.31
2/6/2021,48324,1005.28
3/6/2021,48324,1006.02
4/6/2021,48324,1005.7
5/6/2021,48324,1005.92
6/6/2021,48324,1005.24
7/6/2021,48324,1004.81
8/6/2021,48324,1004.46
9/6/2021,48324,1004.84
10/6/2021,48324,1003.98
11/6/2021,48324,1003.85
12/6/2021,48324,1005.21
13/6/2021,48324,1004.87
14/6/2021,48324,1005.99
15/6/2021,48324,1005.09
16/6/2021,48324,1006.55
17/6/2021,48324,1008.1
18/6/2021,48324,1009.05
19/6/2021,48324,1008.33
20/6/2021,48324,1006.37
21/6/2021,48324,1005.46
22/6/2021,48324,1006.11
23/6/2021,48324,1007.1
24/6/2021,48324,1005.81
25/6/2021,48324,1004.84
26/6/2021,48324,1005.9
27/6/2021,48324,1008.29
28/6/2021,48324,1007.09
29/6/2021,48324,1005.56
30/6/2021,48324,1005.29
1/7/2021,48324,1006.04
2/7/2021,48324,1007.27
3/7/2021,48324,1006.5
4/7/2021,48324,1005.32
5/7/2021,48324,1004
6/7/2021,48324,1003.7
7/7/2021,48324,1005.2
8/7/2021,48324,1004.97
9/7/2021,48324,1004.71
10/7/2021,48324,1005.44
11/7/2021,48324,1007.04
12/7/2021,48324,1008.43
13/7/2021,48324,1007.07
14/7/2021,48324,1005.95
15/7/2021,48324,1006.49
16/7/2021,48324,1008.71
17/7/2021,48324,1006.33
18/7/2021,48324,1004.21
19/7/2021,48324,1003.58
20/7/2021,48324,1004.28
21/7/2021,48324,1004.47
22/7/2021,48324,1004.63
23/7/2021,48324,1004.8
24/7/2021,48324,1003.96
25/7/2021,48324,1003.93
26/7/2021,48324,1004.06
27/7/2021,48324,1003.45
28/7/2021,48324,1003.46
29/7/2021,48324,1003.96
30/7/2021,48324,1005.14
31/7/2021,48324,1005.2
1/8/2021,48324,1004.29
2/8/2021,48324,1004.41
3/8/2021,48324,1004.58
4/8/2021,48324,1005.47
5/8/2021,48324,1004.94
6/8/2021,48324,1006
7/8/2021,48324,1007.55
8/8/2021,48324,1007.32
9/8/2021,48324,1005.57
10/8/2021,48324,1003.56
11/8/2021,48324,1005.51
12/8/2021,48324,1007.86
13/8/2021,48324,1006.2
14/8/2021,48324,1004.54
15/8/2021,48324,1006.28
16/8/2021,48324,1010.59
17/8/2021,48324,1010.72
18/8/2021,48324,1008.45
19/8/2021,48324,1007.21
20/8/2021,48324,1008.29
21/8/2021,48324,1008.41
22/8/2021,48324,1007.03
23/8/2021,48324,1005.57
24/8/2021,48324,1004.52
25/8/2021,48324,1004.23
26/8/2021,48324,1005.51
27/8/2021,48324,1006.46
28/8/2021,48324,1006.7
29/8/2021,48324,1007.34
30/8/2021,48324,1008.54
31/8/2021,48324,1008.8
1/9/2021,48324,1008.59
2/9/2021,48324,1007.56
3/9/2021,48324,1006.28
4/9/2021,48324,1006.31
5/9/2021,48324,1007.31
6/9/2021,48324,1009.01
7/9/2021,48324,1008.91
8/9/2021,48324,1006.35
9/9/2021,48324,1005.79
10/9/2021,48324,1007.46
11/9/2021,48324,1007.6
12/9/2021,48324,1005.77
13/9/2021,48324,1005.79
14/9/2021,48324,1008.03
15/9/2021,48324,1008.28
16/9/2021,48324,1008.28
17/9/2021,48324,1008.64
18/9/2021,48324,1009.12
19/9/2021,48324,1008.79
20/9/2021,48324,1007.66
21/9/2021,48324,1007.28
22/9/2021,48324,1006.72
23/9/2021,48324,1008.33
24/9/2021,48324,1008.26
25/9/2021,48324,1006.02
26/9/2021,48324,1006.67
27/9/2021,48324,1009.08
28/9/2021,48324,1009.74
29/9/2021,48324,1008.47
30/9/2021,48324,1008.05
1/10/2021,48324,1008.42
2/10/2021,48324,1009.07
3/10/2021,48324,1008.33
4/10/2021,48324,1008.49
5/10/2021,48324,1008.41
6/10/2021,48324,1006.55
7/10/2021,48324,1005.18
8/10/2021,48324,1004.53
9/10/2021,48324,1004.75
10/10/2021,48324,1003.57
11/10/2021,48324,1004.12
12/10/2021,48324,1005.13
13/10/2021,48324,1004.36
14/10/2021,48324,1003.7
15/10/2021,48324,1005.5
16/10/2021,48324,1008.35
17/10/2021,48324,1011.5
18/10/2021,48324,1012.4
19/10/2021,48324,1013.79
20/10/2021,48324,1013.16
21/10/2021,48324,1011.26
22/10/2021,48324,1012.12
23/10/2021,48324,1013.87
24/10/2021,48324,1014.05
25/10/2021,48324,1012.62
26/10/2021,48324,1011.65
27/10/2021,48324,1011.6
28/10/2021,48324,1011.56
29/10/2021,48324,1013.06
30/10/2021,48324,1013.51
31/10/2021,48324,1012.68
1/11/2021,48324,1012.96
2/11/2021,48324,1012.79
3/11/2021,48324,1011.62
4/11/2021,48324,1011.35
5/11/2021,48324,1010.21
6/11/2021,48324,1008
7/11/2021,48324,1008.22
8/11/2021,48324,1010.15
9/11/2021,48324,1012.2
10/11/2021,48324,1012.71
11/11/2021,48324,1011.98
12/11/2021,48324,1012.3
13/11/2021,48324,1012.45
14/11/2021,48324,1012.11
15/11/2021,48324,1010.53
16/11/2021,48324,1010.71
17/11/2021,48324,1011.55
18/11/2021,48324,1010.41
19/11/2021,48324,1008.19
20/11/2021,48324,1007.77
21/11/2021,48324,1009.14
22/11/2021,48324,1010.25
23/11/2021,48324,1010.94
24/11/2021,48324,1013.1
25/11/2021,48324,1013.27
26/11/2021,48324,1012.71
27/11/2021,48324,1013.69
28/11/2021,48324,1014.38
29/11/2021,48324,1013.62
30/11/2021,48324,1013.78
1/12/2021,48324,1014.7
2/12/2021,48324,1015.4
3/12/2021,48324,1016.78
4/12/2021,48324,1017.02
5/12/2021,48324,1017.08
6/12/2021,48324,1016.43
7/12/2021,48324,1016.13
8/12/2021,48324,1016.41
9/12/2021,48324,1016.97
10/12/2021,48324,1015.33
11/12/2021,48324,1015.07
12/12/2021,48324,1015.71
13/12/2021,48324,1015.32
14/12/2021,48324,1014.18
15/12/2021,48324,1012.82
16/12/2021,48324,1012.65
17/12/2021,48324,1013.43
18/12/2021,48324,1014.3
19/12/2021,48324,1015.36
20/12/2021,48324,1015.19
21/12/2021,48324,1014.33
22/12/2021,48324,1013.39
23/12/2021,48324,1012.39
24/12/2021,48324,1012.04
25/12/2021,48324,1013.05
26/12/2021,48324,1015.09
27/12/2021,48324,1016.11
28/12/2021,48324,1015.89
29/12/2021,48324,1015.85
30/12/2021,48324,1016.64
31/12/2021,48324,1016.71
1/1/2022,48324,1016.5
2/1/2022,48324,1016.14
3/1/2022,48324,1014.84
4/1/2022,48324,1014.31
5/1/2022,48324,1013.54
6/1/2022,48324,1013.31
7/1/2022,48324,1014.14
8/1/2022,48324,1013.89
9/1/2022,48324,1012.22
10/1/2022,48324,1012.47
11/1/2022,48324,1013.11
12/1/2022,48324,1014.03
13/1/2022,48324,1013.84
14/1/2022,48324,1013.68
15/1/2022,48324,1012.94
16/1/2022,48324,1012.86
17/1/2022,48324,1013.89
18/1/2022,48324,1013.55
19/1/2022,48324,1012.19
20/1/2022,48324,1010.97
21/1/2022,48324,1010.42
22/1/2022,48324,1009.22
23/1/2022,48324,1009.92
24/1/2022,48324,1010.38
25/1/2022,48324,1010.68
26/1/2022,48324,1010.96
27/1/2022,48324,1010.99
28/1/2022,48324,1010.86
29/1/2022,48324,1009.55
30/1/2022,48324,1008.79
31/1/2022,48324,1009.09
1/2/2022,48324,1009.54
2/2/2022,48324,1010.97
3/2/2022,48324,1011.14
4/2/2022,48324,1011.25
5/2/2022,48324,1013.61
6/2/2022,48324,1012.84
7/2/2022,48324,1011.3
8/2/2022,48324,1011.15
9/2/2022,48324,1011.16
10/2/2022,48324,1010.49
11/2/2022,48324,1009.17
12/2/2022,48324,1007.84
13/2/2022,48324,1007.1
14/2/2022,48324,1008.42
15/2/2022,48324,1010.13
16/2/2022,48324,1008.71
17/2/2022,48324,1007.44
18/2/2022,48324,1007.89
19/2/2022,48324,1008.45
20/2/2022,48324,1006.71
21/2/2022,48324,1010.34
22/2/2022,48324,1013.41
23/2/2022,48324,1014.79
24/2/2022,48324,1015.87
25/2/2022,48324,1015.5
26/2/2022,48324,1014.89
27/2/2022,48324,1013.12
28/2/2022,48324,1011.99
1/3/2022,48324,1011.02
2/3/2022,48324,1010.59
3/3/2022,48324,1010.08
4/3/2022,48324,1008.62
5/3/2022,48324,1007.31
6/3/2022,48324,1007.5
7/3/2022,48324,1009.57
8/3/2022,48324,1011.16
9/3/2022,48324,1008.85
10/3/2022,48324,1007.25
11/3/2022,48324,1006.08
12/3/2022,48324,1005.73
13/3/2022,48324,1006.08
14/3/2022,48324,1006.38
15/3/2022,48324,1005.21
16/3/2022,48324,1005.17
17/3/2022,48324,1005.72
18/3/2022,48324,1006.67
19/3/2022,48324,1006.36
20/3/2022,48324,1006.81
21/3/2022,48324,1007.93
22/3/2022,48324,1008.24
23/3/2022,48324,1008.39
24/3/2022,48324,1007.43
25/3/2022,48324,1007.52
26/3/2022,48324,1008.88
27/3/2022,48324,1008.53
28/3/2022,48324,1007.95
29/3/2022,48324,1008.48
30/3/2022,48324,1008.53
31/3/2022,48324,1008.62
1/4/2022,48324,1010.1
2/4/2022,48324,1013.97
3/4/2022,48324,1015.56
4/4/2022,48324,1014.69
5/4/2022,48324,1013.38
6/4/2022,48324,1011.46
7/4/2022,48324,1012.07
8/4/2022,48324,1011.52
9/4/2022,48324,1009.06
10/4/2022,48324,1007.88
11/4/2022,48324,1006.21
12/4/2022,48324,1005.2
13/4/2022,48324,1004.3
14/4/2022,48324,1004.37
15/4/2022,48324,1004.58
16/4/2022,48324,1004.43
17/4/2022,48324,1005.75
18/4/2022,48324,1008.89
19/4/2022,48324,1011.2
20/4/2022,48324,1009.72
21/4/2022,48324,1008.22
22/4/2022,48324,1007.79
23/4/2022,48324,1006.94
24/4/2022,48324,1005.3
25/4/2022,48324,1004.65
26/4/2022,48324,1004.84
27/4/2022,48324,1004.98
28/4/2022,48324,1005.55
29/4/2022,48324,1007.57
30/4/2022,48324,1006.28
1/5/2022,48324,1005.95
2/5/2022,48324,1008.04
3/5/2022,48324,1011.06
4/5/2022,48324,1010.46
5/5/2022,48324,1007.89
6/5/2022,48324,1007.24
7/5/2022,48324,1008.29
8/5/2022,48324,1008.43
9/5/2022,48324,1008.01
10/5/2022,48324,1007.78
11/5/2022,48324,1006.98
12/5/2022,48324,1006.21
13/5/2022,48324,1005.27
14/5/2022,48324,1005.86
15/5/2022,48324,1006.64
16/5/2022,48324,1005.97
17/5/2022,48324,1007.93
18/5/2022,48324,1008.99
19/5/2022,48324,1008.55
20/5/2022,48324,1004.99
21/5/2022,48324,1000.48
22/5/2022,48324,999.81
23/5/2022,48324,1001.85
24/5/2022,48324,1005.64
25/5/2022,48324,1007
26/5/2022,48324,1004.56
27/5/2022,48324,1002.93
28/5/2022,48324,1002.42
29/5/2022,48324,1003.21
30/5/2022,48324,1003.25
31/5/2022,48324,1003.5
1/6/2022,48324,1004.91
2/6/2022,48324,1005.29
3/6/2022,48324,1005.4
4/6/2022,48324,1006.46
5/6/2022,48324,1006.14
6/6/2022,48324,1005.39
7/6/2022,48324,1005.69
8/6/2022,48324,1006.19
9/6/2022,48324,1006.22
10/6/2022,48324,1006.21
11/6/2022,48324,1006.57
12/6/2022,48324,1007.11
13/6/2022,48324,1006.57
14/6/2022,48324,1005.9
15/6/2022,48324,1007.53
16/6/2022,48324,1008.57
17/6/2022,48324,1007.96
18/6/2022,48324,1007.56
19/6/2022,48324,1006.48
20/6/2022,48324,1004.54
21/6/2022,48324,1003.93
22/6/2022,48324,1006.03
23/6/2022,48324,1007.12
24/6/2022,48324,1006.38
25/6/2022,48324,1004.98
26/6/2022,48324,1006.97
27/6/2022,48324,1007.67
28/6/2022,48324,1006.65
29/6/2022,48324,1003.79
30/6/2022,48324,1002.19
1/7/2022,48324,1001.66
2/7/2022,48324,1001.59
3/7/2022,48324,1002.69
4/7/2022,48324,1002.4
5/7/2022,48324,1003.35
6/7/2022,48324,1005.21
7/7/2022,48324,1005.52
8/7/2022,48324,1004.78
9/7/2022,48324,1003.67
10/7/2022,48324,1004.46
11/7/2022,48324,1005.11
12/7/2022,48324,1003.87
13/7/2022,48324,1003.22
14/7/2022,48324,1002.96
15/7/2022,48324,1004.1
16/7/2022,48324,1005.08
17/7/2022,48324,1006.13
18/7/2022,48324,1004.79
19/7/2022,48324,1003.49
20/7/2022,48324,1004.61
21/7/2022,48324,1005.34
22/7/2022,48324,1008.06
23/7/2022,48324,1008.33
24/7/2022,48324,1007.9
25/7/2022,48324,1007.86
26/7/2022,48324,1007.44
27/7/2022,48324,1006.24
28/7/2022,48324,1006.1
29/7/2022,48324,1005.62
30/7/2022,48324,1004.92
31/7/2022,48324,1005.07
1/8/2022,48324,1004.54
2/8/2022,48324,1005.14
3/8/2022,48324,1006.73
4/8/2022,48324,1006.54
5/8/2022,48324,1005.43
6/8/2022,48324,1004.42
7/8/2022,48324,1004.01
8/8/2022,48324,1005.67
9/8/2022,48324,1005.84
10/8/2022,48324,1003.69
11/8/2022,48324,1002.77
12/8/2022,48324,1005.11
13/8/2022,48324,1007.3
14/8/2022,48324,1007.76
15/8/2022,48324,1006.32
16/8/2022,48324,1004.28
17/8/2022,48324,1004.97
18/8/2022,48324,1005.9
19/8/2022,48324,1005.93
20/8/2022,48324,1004.22
21/8/2022,48324,1002.77
22/8/2022,48324,1004.42
23/8/2022,48324,1006.18
24/8/2022,48324,1005.87
25/8/2022,48324,1003.86
26/8/2022,48324,1004.03
27/8/2022,48324,1007.52
28/8/2022,48324,1007.78
29/8/2022,48324,1008.46
30/8/2022,48324,1008.79
31/8/2022,48324,1007.41
1/9/2022,48324,1008.21
2/9/2022,48324,1007.83
3/9/2022,48324,1006.2
4/9/2022,48324,1006.46
5/9/2022,48324,1007.1
6/9/2022,48324,1007.46
7/9/2022,48324,1008.86
8/9/2022,48324,1009.39
9/9/2022,48324,1009.88
10/9/2022,48324,1009.78
11/9/2022,48324,1009.38
12/9/2022,48324,1008.55
13/9/2022,48324,1009.02
14/9/2022,48324,1009.05
15/9/2022,48324,1007.56
16/9/2022,48324,1005.61
17/9/2022,48324,1005.86
18/9/2022,48324,1007.43
19/9/2022,48324,1008.08
20/9/2022,48324,1007.14
21/9/2022,48324,1006.81
22/9/2022,48324,1007.02
23/9/2022,48324,1007.85
24/9/2022,48324,1007.42
25/9/2022,48324,1007.58
26/9/2022,48324,1008.18
27/9/2022,48324,1007.17
28/9/2022,48324,1003.94
29/9/2022,48324,1002.32
30/9/2022,48324,1003.98
1/10/2022,48324,1005.42
2/10/2022,48324,1007.69
3/10/2022,48324,1009.33
4/10/2022,48324,1011.08
5/10/2022,48324,1011.47
6/10/2022,48324,1011.03
7/10/2022,48324,1010.86
8/10/2022,48324,1011.69
9/10/2022,48324,1011.91
10/10/2022,48324,1012.97
11/10/2022,48324,1013.27
12/10/2022,48324,1012.3
13/10/2022,48324,1010.69
14/10/2022,48324,1009.26
15/10/2022,48324,1009.12
16/10/2022,48324,1012.14
17/10/2022,48324,1011.61
18/10/2022,48324,1011.15
19/10/2022,48324,1011.04
20/10/2022,48324,1011.72
21/10/2022,48324,1013.02
22/10/2022,48324,1013.46
23/10/2022,48324,1012.97
24/10/2022,48324,1011.51
25/10/2022,48324,1011.52
26/10/2022,48324,1011.31
27/10/2022,48324,1011.25
28/10/2022,48324,1010.41
29/10/2022,48324,1011.2
30/10/2022,48324,1011.05
31/10/2022,48324,1011.21
1/11/2022,48324,1011.48
2/11/2022,48324,1010.61
3/11/2022,48324,1010.83
4/11/2022,48324,1013.25
5/11/2022,48324,1015.03
6/11/2022,48324,1014.57
7/11/2022,48324,1013.55
8/11/2022,48324,1013.52
9/11/2022,48324,1013.71
10/11/2022,48324,1013.58
11/11/2022,48324,1013.36
12/11/2022,48324,1012.17
13/11/2022,48324,1011.37
14/11/2022,48324,1011.67
15/11/2022,48324,1010.69
16/11/2022,48324,1009.84
17/11/2022,48324,1009.46
18/11/2022,48324,1010.87
19/11/2022,48324,1010.52
20/11/2022,48324,1009.28
21/11/2022,48324,1008.13
22/11/2022,48324,1008.04
23/11/2022,48324,1009.15
24/11/2022,48324,1009.96
25/11/2022,48324,1011.96
5/1/2016,48334,1015.03
6/1/2016,48334,1015.44
7/1/2016,48334,1015.68
8/1/2016,48334,1014.13
9/1/2016,48334,1012.71
10/1/2016,48334,1014.31
11/1/2016,48334,1015.08
12/1/2016,48334,1014.65
13/1/2016,48334,1013.12
14/1/2016,48334,1011.63
15/1/2016,48334,1010.23
16/1/2016,48334,1009.64
17/1/2016,48334,1011.14
18/1/2016,48334,1011.42
19/1/2016,48334,1012.04
20/1/2016,48334,1013.09
21/1/2016,48334,1012.05
22/1/2016,48334,1011.99
23/1/2016,48334,1013.05
24/1/2016,48334,1015.84
25/1/2016,48334,1023.48
26/1/2016,48334,1023.6
27/1/2016,48334,1020.46
28/1/2016,48334,1016.13
29/1/2016,48334,1014.23
30/1/2016,48334,1012.3
31/1/2016,48334,1012.23
1/2/2016,48334,1013.83
2/2/2016,48334,1014.38
3/2/2016,48334,1013.1
4/2/2016,48334,1013.42
5/2/2016,48334,1012.56
6/2/2016,48334,1014.2
7/2/2016,48334,1020.16
8/2/2016,48334,1019.15
9/2/2016,48334,1016.24
10/2/2016,48334,1013.85
11/2/2016,48334,1012.06
12/2/2016,48334,1011.88
13/2/2016,48334,1012.13
14/2/2016,48334,1012.61
15/2/2016,48334,1014.02
16/2/2016,48334,1014.56
17/2/2016,48334,1014.42
18/2/2016,48334,1012.9
19/2/2016,48334,1012.43
20/2/2016,48334,1013.26
21/2/2016,48334,1012.74
22/2/2016,48334,1013.68
23/2/2016,48334,1013.01
24/2/2016,48334,1013.76
25/2/2016,48334,1016.99
26/2/2016,48334,1019.81
27/2/2016,48334,1019.75
28/2/2016,48334,1018.95
29/2/2016,48334,1018.04
1/3/2016,48334,1016.2
2/3/2016,48334,1015.85
3/3/2016,48334,1014.48
4/3/2016,48334,1011.79
5/3/2016,48334,1010.86
6/3/2016,48334,1011.09
7/3/2016,48334,1009.58
8/3/2016,48334,1008.18
9/3/2016,48334,1007.82
10/3/2016,48334,1009.39
11/3/2016,48334,1009.49
12/3/2016,48334,1008.95
13/3/2016,48334,1009.82
14/3/2016,48334,1009.71
15/3/2016,48334,1008.02
16/3/2016,48334,1008.04
17/3/2016,48334,1008.4
18/3/2016,48334,1007.25
19/3/2016,48334,1006.66
20/3/2016,48334,1007.47
21/3/2016,48334,1006.34
22/3/2016,48334,1005.69
23/3/2016,48334,1006.52
24/3/2016,48334,1008.81
25/3/2016,48334,1011.08
26/3/2016,48334,1013.23
27/3/2016,48334,1013.26
28/3/2016,48334,1012.78
29/3/2016,48334,1012.68
30/3/2016,48334,1011.96
31/3/2016,48334,1009.88
1/4/2016,48334,1008.98
2/4/2016,48334,1009.26
3/4/2016,48334,1009.52
4/4/2016,48334,1007.61
5/4/2016,48334,1006.16
6/4/2016,48334,1006.5
7/4/2016,48334,1006.94
8/4/2016,48334,1006.84
9/4/2016,48334,1007
10/4/2016,48334,1006.49
11/4/2016,48334,1004.22
12/4/2016,48334,1002.86
13/4/2016,48334,1002.44
14/4/2016,48334,1004.11
15/4/2016,48334,1005.27
16/4/2016,48334,1004.86
17/4/2016,48334,1005.59
18/4/2016,48334,1006.1
19/4/2016,48334,1007.13
20/4/2016,48334,1007.21
21/4/2016,48334,1005.63
22/4/2016,48334,1004.9
23/4/2016,48334,1003.25
24/4/2016,48334,1003.44
25/4/2016,48334,1004.96
26/4/2016,48334,1005.7
27/4/2016,48334,1004.11
28/4/2016,48334,1004.91
29/4/2016,48334,1007.44
30/4/2016,48334,1008.92
1/5/2016,48334,1008.12
2/5/2016,48334,1007.19
3/5/2016,48334,1006.95
4/5/2016,48334,1008.48
5/5/2016,48334,1007.05
6/5/2016,48334,1005.62
7/5/2016,48334,1005.14
8/5/2016,48334,1006.11
9/5/2016,48334,1005.93
10/5/2016,48334,1005.43
11/5/2016,48334,1003.83
12/5/2016,48334,1002.65
13/5/2016,48334,1004.08
14/5/2016,48334,1007.54
15/5/2016,48334,1007.91
16/5/2016,48334,1008.07
17/5/2016,48334,1007.92
19/5/2016,48334,1007.33
20/5/2016,48334,1006.52
21/5/2016,48334,1007.56
22/5/2016,48334,1006.44
23/5/2016,48334,1005.63
24/5/2016,48334,1003.56
25/5/2016,48334,1002.79
26/5/2016,48334,1002.81
27/5/2016,48334,1003.6
28/5/2016,48334,1003.61
29/5/2016,48334,1004.67
30/5/2016,48334,1006.09
31/5/2016,48334,1007.51
1/6/2016,48334,1008.35
2/6/2016,48334,1007.84
3/6/2016,48334,1007.57
4/6/2016,48334,1008.31
5/6/2016,48334,1009.02
6/6/2016,48334,1008.08
7/6/2016,48334,1007.94
8/6/2016,48334,1007.68
9/6/2016,48334,1007.79
10/6/2016,48334,1007.28
11/6/2016,48334,1006.58
12/6/2016,48334,1006.48
13/6/2016,48334,1006.59
14/6/2016,48334,1005.44
15/6/2016,48334,1004.71
16/6/2016,48334,1005.23
17/6/2016,48334,1006.17
18/6/2016,48334,1008.78
19/6/2016,48334,1008.35
20/6/2016,48334,1006.96
21/6/2016,48334,1006.02
22/6/2016,48334,1005.93
23/6/2016,48334,1005.25
24/6/2016,48334,1005.59
25/6/2016,48334,1007.47
26/6/2016,48334,1007.59
27/6/2016,48334,1005.88
28/6/2016,48334,1004.59
29/6/2016,48334,1005.8
30/6/2016,48334,1005.68
1/7/2016,48334,1005.72
2/7/2016,48334,1007.7
3/7/2016,48334,1009.31
4/7/2016,48334,1007.85
5/7/2016,48334,1006.38
6/7/2016,48334,1005.1
7/7/2016,48334,1004.47
8/7/2016,48334,1004.36
9/7/2016,48334,1004.56
10/7/2016,48334,1004.11
11/7/2016,48334,1004.66
12/7/2016,48334,1005.15
13/7/2016,48334,1004.23
14/7/2016,48334,1004.17
15/7/2016,48334,1006.61
16/7/2016,48334,1008.55
17/7/2016,48334,1008.77
18/7/2016,48334,1006.38
19/7/2016,48334,1005.39
20/7/2016,48334,1006.66
21/7/2016,48334,1008.95
22/7/2016,48334,1009.64
23/7/2016,48334,1009.84
24/7/2016,48334,1009.31
25/7/2016,48334,1009.12
26/7/2016,48334,1007.49
27/7/2016,48334,1006.06
28/7/2016,48334,1005.28
29/7/2016,48334,1006.09
30/7/2016,48334,1007.3
31/7/2016,48334,1007.79
1/8/2016,48334,1006.01
2/8/2016,48334,1004.02
3/8/2016,48334,1002.79
4/8/2016,48334,1004.26
5/8/2016,48334,1006.48
6/8/2016,48334,1006.75
7/8/2016,48334,1005.94
8/8/2016,48334,1005.62
9/8/2016,48334,1005.66
10/8/2016,48334,1005.47
11/8/2016,48334,1005.12
12/8/2016,48334,1003.78
13/8/2016,48334,1003.32
14/8/2016,48334,1002.4
15/8/2016,48334,1001.64
16/8/2016,48334,1002.89
17/8/2016,48334,1003.85
18/8/2016,48334,1002.08
19/8/2016,48334,999.88
20/8/2016,48334,1002.11
21/8/2016,48334,1005.97
22/8/2016,48334,1005.05
23/8/2016,48334,1004.83
24/8/2016,48334,1003.92
25/8/2016,48334,1005.08
26/8/2016,48334,1006.86
27/8/2016,48334,1008.35
28/8/2016,48334,1008.37
29/8/2016,48334,1006.41
30/8/2016,48334,1006.77
31/8/2016,48334,1008.31
1/9/2016,48334,1007.06
2/9/2016,48334,1005.34
3/9/2016,48334,1005.6
4/9/2016,48334,1007.11
5/9/2016,48334,1006.34
6/9/2016,48334,1006.15
7/9/2016,48334,1006.19
8/9/2016,48334,1006.68
9/9/2016,48334,1007.71
10/9/2016,48334,1006.7
11/9/2016,48334,1006.51
12/9/2016,48334,1007.49
13/9/2016,48334,1007.75
14/9/2016,48334,1007.07
15/9/2016,48334,1007.07
16/9/2016,48334,1006.74
17/9/2016,48334,1006.5
18/9/2016,48334,1008.13
19/9/2016,48334,1007.18
20/9/2016,48334,1007.67
21/9/2016,48334,1010.98
22/9/2016,48334,1010.4
23/9/2016,48334,1008.53
24/9/2016,48334,1007.38
25/9/2016,48334,1007.44
26/9/2016,48334,1007.63
27/9/2016,48334,1007.33
28/9/2016,48334,1006.55
29/9/2016,48334,1007.04
30/9/2016,48334,1006.53
1/10/2016,48334,1008.32
2/10/2016,48334,1008.94
